Id,Label,Description,Category,AssetCode,Uniclass2015,GeometryType,Markdown
http://environment.data.gov.uk/asset-management/id/drl/GaugingStationBuilding,Gauging Station Building,"A building designed and/or used primarily for the housing of apparatus, equipment and fixtures for measuring river levels and flow.",http://environment.data.gov.uk/asset-management/id/drl/BuildingsAndCompounds,VG,En_90_90_35,Point,"A building designed and/or used for the housing of apparatus, equipment and fixtures for measuring river levels and flow.
Includes the structural components of the building and any integral fixtures, fittings or services that cannot be removed without cutting into the walls, ceilings or floors.
Does not include any assets or equipment that are housed or used in the building but separate to the building structure itself.
Buildings can have a multitude of uses so could fit into multiple asset types. Classify according to the predominant, or most important function.
[[IMAGE: /asset-management/drl-app/img/2023-03-14-12:51:36-Gauging-Station-Building.JPG --- ALT-TEXT: An example of a Gauging Station Building. --- CAPTION: An example of a Gauging Station Building.]]
Gauging Station Buildings are displayed in the Environment Agency's AIMS OM system as a point at the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/Gauging_Station_Building.png --- ALT-TEXT: Environment Agency symbology for Gauging Station Building. --- CAPTION: Environment Agency symbology for Gauging Station Building.]]
**Links to Environment Agency Smart Objects** (login required - request access [here](https://forms.office.com/Pages/ResponsePage.aspx?id=xNC-oldZc0-wwqgRQHWQ-6wdY5ziLmBArydQgXdTNQNUQzJESVc3NldVQlRTQTZMQU1TWEFDSENKNSQlQCN0PWcu))<br>[Gauging Station Building](https://connect-componentscenterportal.bentley.com/project/f4e30899-4c5f-4f2a-a7d1-f08b630a72f3/components/9a4a7457-06eb-4e78-8096-3b24103f3a50/details)"
http://environment.data.gov.uk/asset-management/id/drl/Generator,Generator,"A device that converts movement (mechanical energy) into electrical power for use in an external circuit.<br>Does not include wind or hydro turbines, which are classified separately.",http://environment.data.gov.uk/asset-management/id/drl/MechanicalAndElectrical,MJ,Pr_60_70_65_34,Point,"A device that converts movement (mechanical energy) into electrical power for use in an external circuit.
Does not include wind or hydro turbines, which are classified separately.
[[IMAGE: /asset-management/drl-app/img/2023-03-14-15:21:09-Generator.JPG --- ALT-TEXT: An example of a Generator. --- CAPTION: An example of a Generator.]]
Generators are displayed in the Environment Agency's AIMS OM system as a point at the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/Generator.png --- ALT-TEXT: Environment Agency symbology for Generator. --- CAPTION: Environment Agency symbology for Generator.]]"
http://environment.data.gov.uk/asset-management/id/drl/GreenRoof,Green Roof,"A roof or deck onto which vegetation is intentionally grown or habitats for wildlife are established. Green roofs may be designed to reduce surface water runoff or stormwater runoff, carbon absorption or habitat.",http://environment.data.gov.uk/asset-management/id/drl/SurfaceWaterManagement,WG,Pr_45_31_89_35,Polygon,"A roof or deck onto which vegetation is intentionally grown or habitats for wildlife are established. Green roofs may be designed to reduce surface water runoff or stormwater runoff, carbon absorption or habitat."
http://environment.data.gov.uk/asset-management/id/drl/Groyne,Groyne,"A linear structure extending from the shore into the sea that traps sediment moving along the shore, thus preventing longshore drift.",http://environment.data.gov.uk/asset-management/id/drl/BeachStructure,BG,En_32_85_35,Line,"A linear structure extending from the shore into the sea that traps sediment moving along the shore, thus preventing longshore drift.
There are usually a number of groynes in a series along a particular stretch of coast, but each groyne is a separate asset.
[[IMAGE: /asset-management/drl-app/img/2023-03-14-11:54:10-Groyne-rock-aerial-view.JPG --- ALT-TEXT: Aerial view of a Groyne (diagram). --- CAPTION: Aerial view of a Groyne (diagram).]]
[[IMAGE: /asset-management/drl-app/img/2023-03-14-12:05:35-Groyne-timber-side-view.JPG --- ALT-TEXT: Side view of a Groyne (diagram). --- CAPTION: Side view of a Groyne (diagram).]]
[[IMAGE: /asset-management/drl-app/img/2023-03-14-11:54:10-Groyne.JPG --- ALT-TEXT: An example of a Groyne. --- CAPTION: An example of a Groyne.]]
Groynes are displayed in the Environment Agency's AIMS OM system as a single line along the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/Groyne.png --- ALT-TEXT: Environment Agency symbology for Groyne. --- CAPTION: Environment Agency symbology for Groyne.]]
New linear assets should be limited to the minimum of: continuous single ownership, common design or common construction length or 600m. Longer asset runs must be defined (chunked) as separate assets.
**Links to Environment Agency Smart Objects** (login required - request access [here](https://forms.office.com/Pages/ResponsePage.aspx?id=xNC-oldZc0-wwqgRQHWQ-6wdY5ziLmBArydQgXdTNQNUQzJESVc3NldVQlRTQTZMQU1TWEFDSENKNSQlQCN0PWcu))<br>[Rock Groyne](https://connect-componentscenterportal.bentley.com/project/f4e30899-4c5f-4f2a-a7d1-f08b630a72f3/components/f661d817-8df2-45a5-8c08-81f37e3b00fd/details)<br>[Timber Groyne](https://connect-componentscenterportal.bentley.com/project/f4e30899-4c5f-4f2a-a7d1-f08b630a72f3/components/2c804736-7db3-4431-aa01-62e0991c5848/details)"
http://environment.data.gov.uk/asset-management/id/drl/HangingWall,Hanging Wall,A baffle plate suspended above a channel bed and immersed in the flow to regulate the flow and/or detain floatable debris.,http://environment.data.gov.uk/asset-management/id/drl/Structure,SM,Pr_60_45_30_95,Point,A baffle plate suspended above a channel bed and immersed in the flow to regulate the flow and/or detain floatable debris.
http://environment.data.gov.uk/asset-management/id/drl/Harbour,Harbour,"A group of assets which make up a harbour. A harbour is an area of water next to the coast, often sheltered from the sea by a wall, where ships and boats can shelter.",http://environment.data.gov.uk/asset-management/id/drl/AssetComplex,IH,Co_80_70_36,Polygon,"A group of assets which make up a harbour. A harbour is an area of water next to the coast, often sheltered from the sea by a wall, where ships and boats can shelter.
Harbour complexes are displayed in the Environment Agency's AIMS OM system as a polygon drawn around the complex boundary.
[[IMAGE: /asset-management/drl-app/img/icons/Harbour.png --- ALT-TEXT: Environment Agency symbology for Harbour. --- CAPTION: Environment Agency symbology for Harbour.]]"
http://environment.data.gov.uk/asset-management/id/drl/HealthAndSafety,Health and Safety,All Health and Safety documentation relating to the project.,http://environment.data.gov.uk/asset-management/id/drl/InformationDeliverables,K0000,PM_35_50,N/A,"**K0000**
All Health and Safety documentation relating to the project."
http://environment.data.gov.uk/asset-management/id/drl/HighVoltageElectricalSystemAssembly,High Voltage Electrical System Assembly,"Electrical equipment operating at voltages exceeding 1,000 volts a.c. or 1,500 volts d.c. between conductors or, 600 volts a.c. or 900 volts d.c. between conductors and earth. If the electrical equipment is operating at lower voltages, then the asset should be recorded as a Low Voltage Electrical System Assembly asset.",http://environment.data.gov.uk/asset-management/id/drl/MechanicalAndElectrical,MH,Ss_70_30_35,Point,"Electrical equipment operating at voltages exceeding 1,000 volts a.c. or 1,500 volts d.c. between conductors or, 600 volts a.c. or 900 volts d.c. between conductors and earth. If the electrical equipment is operating at lower voltages, then the asset should be recorded as a Low Voltage Electrical System Assembly asset.
High Voltage Electrical Equipment is displayed in the Environment Agency's AIMS OM system as a point at the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/High_Voltage_Electrical_Equipment.png --- ALT-TEXT: Environment Agency symbology for High Voltage Electrical System Assembly. --- CAPTION: Environment Agency symbology for High Voltage Electrical System Assembly.]]"
http://environment.data.gov.uk/asset-management/id/drl/HydraulicSystemAssembly,Hydraulic System Assembly,The assembled elements of a system that uses pressurised hydraulic fluid to power hydraulic machinery.,http://environment.data.gov.uk/asset-management/id/drl/MechanicalAndElectrical,MY,Ss_85_50_65_38,Point,"The assembled elements of a system that uses pressurised hydraulic fluid to power hydraulic machinery.
[[IMAGE: /asset-management/drl-app/img/2023-03-14-15:22:19-Hydraulic-System-Assembly.JPG --- ALT-TEXT: An example of a Hydraulic System Assembly. --- CAPTION: An example of a Hydraulic System Assembly.]]
Hydraulic System Assemblies are displayed in the Environment Agency's AIMS OM system as a point at the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/Hydraulic_System.png --- ALT-TEXT: Environment Agency symbology for Hydraulic System Assembly. --- CAPTION: Environment Agency symbology for Hydraulic System Assembly.]]"
http://environment.data.gov.uk/asset-management/id/drl/InChannelStoplogs,In Channel Stoplogs,"An adjustable structure used to control water levels and flow in watercourses, for water flow management, flood control, and navigation.<br>This asset is only to be used when the adjustable structure is a standalone asset. If there are stoplogs as part of an asset, in order that maintenance can be completed, they are a Stoplogs and Lasherboard element of the asset they are part of.<br>Does not include gated structures, only structures which are adjusted by the addition or removal of stoplogs.<br>Multiple sets of stoplogs may be used in parallel, but each set of stoplogs should be considered a separate asset and grouped together in a Control Structure Complex.<br>Only covers stoplogs in channels to control in-channel flow. Stoplogs outside the channel which form part of a line of flood defences are demountable defences.",http://environment.data.gov.uk/asset-management/id/drl/Structure,SC,Ss_55_70_99_84,Line,"An adjustable structure used to control water levels and flow in watercourses, for water flow management, flood control, and navigation. This asset is only to be used when the adjustable structure is a standalone asset. If there are stoplogs as part of an asset, in order that maintenance can be completed, they are a Stoplogs and Lasherboard element of the asset they are part of.
Does not include gated structures, only structures which are adjusted by the addition or removal of stoplogs.
Multiple sets of stoplogs may be used in parallel, but each set of stoplogs should be considered a separate asset and grouped together in a Control Structure Complex.
Only covers stoplogs in channels to control in-channel flow. Stoplogs outside the channel which form part of a line of flood defences are demountable defences.
[[IMAGE: /asset-management/drl-app/img/2023-03-14-16:40:44-In-Channel-Stoplogs.JPG --- ALT-TEXT: In Channel Stoplogs (diagram). --- CAPTION: In Channel Stoplogs (diagram).]]
[[IMAGE: /asset-management/drl-app/img/2023-03-14-16:40:44-In-Channel-Stoplogs-photo.jpg --- ALT-TEXT: An example of In Channel Stoplogs. --- CAPTION: An example of In Channel Stoplogs.]]
In Channel Stoplogs are displayed in the Environment Agency's AIMS OM system as a polyline showing the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/In_Channel_Stoplogs.png --- ALT-TEXT: Environment Agency symbology for In Channel Stoplogs. --- CAPTION: Environment Agency symbology for In Channel Stoplogs.]]
New linear assets should be limited to the minimum of: continuous single ownership, common design or common construction length or 600m. Longer asset runs must be defined (chunked) as separate assets.
**Links to Environment Agency Smart Objects** (login required - request access [here](https://forms.office.com/Pages/ResponsePage.aspx?id=xNC-oldZc0-wwqgRQHWQ-6wdY5ziLmBArydQgXdTNQNUQzJESVc3NldVQlRTQTZMQU1TWEFDSENKNSQlQCN0PWcu))<br>[In Channel Stoplogs](https://connect-componentscenterportal.bentley.com/project/f4e30899-4c5f-4f2a-a7d1-f08b630a72f3/components/32374010-1c0e-4e3c-9d74-0ddc4fa5f153/details)"
